amount,hour,distance_km,device_score,international,merchant_risk,is_fraud
1430.17,7,4.26,0.758,0,0.38,0
1460.1,16,11.18,0.812,0,0.281,0
1843.77,7,0,0.719,0,0.107,0
771.0,18,8.42,0.819,0,0.481,0
406.58,16,0,0.957,0,0.39,0
795.45,1,10.51,0.902,1,0.184,0
1779.69,6,0,0.827,0,0.388,0
2193.72,14,0,0.647,0,0.266,0
599.78,1,14.28,0.483,0,0.334,0
823.39,21,10.49,0.698,0,0.584,0
1162.74,10,4.36,0.779,0,0.342,0
348.78,19,0,0.669,0,0.1,0
3014.55,3,28.58,0.725,0,0.352,0
3752.51,6,4.52,0.793,0,0.243,0
1119.27,17,0,0.389,0,0.2,0
8175.74,21,2.34,0.775,0,0.286,1
5139.68,5,15.89,0.686,0,0.47,0
14022.61,22,21.17,0.939,0,0.126,0
7839.39,7,14.38,0.753,0,0.118,0
1913.93,0,11.23,0.917,0,0.035,0
2350.51,4,7.13,0.937,1,0.072,0
6643.72,1,17.95,0.947,0,0.14,1
13846.34,10,31.03,0.526,0,0.108,0
371.9,12,11.39,0.743,0,0.051,0
2150.04,11,13.88,0.756,1,0.229,0
909.55,5,12.91,0.846,0,0.465,0
7497.7,15,0,0.955,0,0.368,0
2572.63,10,31.12,0.76,0,0.176,0
8486.91,1,21.97,0.81,0,0.455,0
299.67,14,0,0.797,0,0.134,0
1886.82,22,0,0.817,0,0.218,0
1338.64,6,10.74,0.762,1,0.308,0
5581.03,10,23.98,0.859,0,0.082,0
734.82,21,0,0.948,0,0.276,0
2116.52,18,32.38,0.67,0,0.81,0
1291.8,5,17.22,0.746,0,0.443,1
2605.96,3,0,0.902,0,0.241,0
3483.04,1,3.46,0.75,0,0.324,0
821.55,23,4.76,0.878,0,0.415,0
2618.87,2,19.47,0.727,1,0.393,0
3909.89,14,28.02,0.795,0,0.446,0
4189.74,20,23.32,0.486,0,0.675,0
261.04,18,0,0.767,0,0.286,0
1636.16,0,0,0.782,0,0.44,0
245.29,17,23.37,0.603,0,0.449,0
815.49,2,32.08,0.844,0,0.417,1
2803.35,13,8.68,0.48,0,0.222,0
1147.27,5,0,0.913,0,0.175,0
1752.45,12,18.23,0.629,0,0.193,0
1964.49,13,10.88,0.73,0,0.601,0
849.97,13,2.13,0.898,0,0.442,0
258.39,2,8.16,0.893,0,0.135,0
1812.43,13,0,0.778,0,0.603,0
4239.76,9,8.84,0.896,0,0.345,0
2166.13,11,4.62,0.896,0,0.269,0
4099.08,9,33.13,0.844,0,0.127,0
1696.32,1,18.61,0.935,0,0.363,0
2940.55,7,10.47,0.7,0,0.191,0
197.17,21,30.12,0.75,0,0.225,0
1109.54,22,0,0.986,0,0.467,0
1086.08,12,4.03,0.805,0,0.326,0
2021.82,4,25.4,0.986,0,0.167,0
2734.75,5,0,0.943,0,0.421,0
862.69,15,0,0.693,0,0.295,0
1673.69,7,1.36,0.863,0,0.519,0
1769.5,11,0,0.864,0,0.107,0
4076.45,2,4.12,0.929,0,0.381,0
232.51,7,0,0.817,0,0.212,0
1356.67,11,13.83,0.62,0,0.179,0
1742.89,6,0,0.825,0,0.455,0
5672.34,6,30.45,0.809,0,0.034,0
3691.99,7,27.51,0.931,0,0.407,0
1986.82,1,5.01,0.839,0,0.036,0
4816.65,17,0,0.963,0,0.335,0
282.84,0,0,0.826,0,0.445,0
785.92,18,0,0.98,0,0.228,0
1391.13,23,0,0.536,1,0.284,0
920.02,22,16.0,0.966,0,0.433,0
2223.64,19,0,0.835,0,0.476,0
2362.4,0,15.37,0.738,0,0.396,0
2867.54,1,8.27,0.653,0,0.196,0
609.77,3,4.93,0.609,0,0.325,1
857.72,14,15.66,0.928,1,0.058,0
809.97,10,0,0.834,0,0.124,0
7954.87,2,0,0.896,0,0.203,1
1714.92,4,8.94,0.853,0,0.256,0
6478.75,17,14.7,0.731,0,0.389,0
607.06,2,12.99,0.78,0,0.2,0
1744.02,5,21.27,0.5,0,0.484,0
875.35,16,21.22,0.623,1,0.216,0
2656.96,8,0,0.732,0,0.397,0
1994.09,14,9.42,0.722,0,0.568,0
2031.73,1,21.48,0.745,0,0.378,0
328.64,20,19.02,0.687,0,0.511,0
1702.16,0,4.3,0.742,0,0.287,0
6532.27,5,0,0.949,0,0.216,0
3095.23,13,21.14,0.591,0,0.136,0
793.62,6,23.92,0.847,0,0.198,0
80.49,1,0,0.868,0,0.225,0
2850.66,12,19.18,0.687,0,0.322,0
2317.12,10,0,0.89,0,0.35,0
2306.66,17,29.74,0.89,0,0.11,0
3252.01,13,0,0.64,0,0.165,0
843.32,5,15.27,0.883,0,0.205,0
2200.43,3,15.74,0.93,0,0.227,0
242.49,19,0,0.505,0,0.524,0
918.23,17,0,0.566,1,0.424,0
3830.73,20,0,0.675,1,0.368,0
1255.48,2,17.17,0.903,1,0.159,1
511.28,21,19.18,0.691,0,0.302,0
580.69,23,0,0.645,0,0.501,0
794.31,1,31.01,0.854,0,0.146,1
389.68,18,7.88,0.902,0,0.095,0
1209.33,7,11.54,0.566,1,0.482,0
2692.86,7,0,0.876,0,0.248,0
2202.64,16,0,0.754,1,0.262,1
378.45,15,32.15,0.752,0,0.247,0
887.21,14,17.71,0.71,0,0.175,0
1866.48,19,23.88,0.689,0,0.678,0
686.53,18,6.8,0.642,1,0.083,0
12969.48,3,0,0.711,0,0.479,0
1512.2,17,7.13,0.943,0,0.088,0
3178.75,11,0,0.919,0,0.192,0
741.95,15,0,0.584,0,0.458,0
4205.41,3,9.25,0.945,0,0.291,0
5595.34,16,14.13,0.865,0,0.131,0
693.0,12,16.58,0.82,1,0.653,0
7397.36,6,32.64,0.858,0,0.141,0
1294.53,1,34.98,0.886,0,0.359,0
3416.05,11,0,0.707,0,0.02,0
4601.7,9,32.65,0.859,0,0.237,0
3358.0,1,0,0.95,0,0.323,0
10556.44,18,4.13,0.913,0,0.071,0
779.65,16,20.29,0.765,1,0.283,0
819.45,2,21.9,0.707,0,0.265,0
1671.14,23,14.89,0.94,0,0.685,0
6421.74,5,0,0.61,1,0.394,0
1188.41,6,0.46,0.744,0,0.133,0
587.1,21,0,0.622,0,0.28,0
2163.89,8,12.49,0.696,0,0.081,0
222.15,2,24.7,0.511,0,0.568,0
4742.09,14,0,0.939,1,0.052,0
2398.69,3,0,0.837,0,0.374,0
1405.1,4,0,0.472,0,0.328,0
2867.68,8,18.68,0.782,1,0.148,0
641.15,16,21.69,0.671,0,0.076,0
1097.18,6,4.15,0.888,0,0.348,0
4056.9,4,0,0.701,0,0.426,0
326.25,14,4.67,0.853,0,0.416,0
900.53,15,9.25,0.746,0,0.287,0
267.96,1,4.66,0.774,1,0.705,1
1497.62,18,0,0.874,0,0.26,0
4102.34,4,30.97,0.865,0,0.203,0
3941.22,22,1.29,0.455,0,0.081,0
1957.95,10,2.29,0.429,0,0.476,1
674.93,20,0,0.859,0,0.21,0
1132.41,11,4.64,0.955,0,0.299,0
2189.74,12,20.82,0.784,0,0.639,1
745.43,17,0,0.714,0,0.3,0
908.04,16,16.54,0.688,0,0.452,0
2279.89,17,39.6,0.521,0,0.575,1
1061.34,2,18.77,0.956,0,0.164,0
1447.0,5,12.39,0.821,0,0.497,1
13446.97,20,6.75,0.935,0,0.102,0
1088.13,16,0,0.818,0,0.02,0
1809.39,9,4.55,0.827,0,0.21,0
6655.39,16,28.09,0.814,0,0.516,0
3445.36,13,12.25,0.751,0,0.16,0
7000.81,1,0.13,0.916,0,0.132,0
3819.21,6,0,0.915,1,0.181,0
1257.06,16,8.73,0.674,0,0.464,0
13480.48,2,3.98,0.837,0,0.318,1
555.29,19,8.76,0.555,0,0.117,0
3640.13,0,2.73,0.793,0,0.382,0
430.63,19,5.05,0.745,0,0.137,0
2274.58,6,3.29,0.935,0,0.188,0
2596.11,18,19.11,0.945,0,0.28,0
487.1,2,6.37,0.691,1,0.69,0
1351.44,3,6.66,0.864,0,0.325,0
446.37,3,16.16,0.78,1,0.403,0
641.04,19,19.77,0.804,0,0.501,0
2399.29,16,0,0.568,0,0.271,0
621.87,16,8.9,0.866,0,0.393,0
721.04,8,2.45,0.664,0,0.429,0
1867.9,21,4.21,0.698,0,0.101,0
1596.01,8,0,0.597,1,0.421,0
408.52,2,29.99,0.624,0,0.523,0
194.17,13,0.99,0.851,0,0.165,0
580.8,6,2.69,0.806,0,0.199,0
1533.39,17,22.85,0.891,0,0.636,0
1251.18,17,0,0.592,0,0.08,0
4863.76,17,7.95,0.599,0,0.638,0
268.33,2,13.69,0.617,0,0.511,0
2115.48,21,3.83,0.83,0,0.098,0
1114.63,19,0,0.982,0,0.373,0
1308.42,20,1.65,0.569,0,0.088,0
752.51,18,0,0.635,0,0.122,0
1679.9,5,23.75,0.955,0,0.349,1
2493.4,4,0,0.682,0,0.081,0
1842.34,15,17.39,0.76,0,0.282,0
1731.07,11,9.62,0.798,0,0.427,0
1987.34,13,22.97,0.733,0,0.145,0
2568.87,1,17.42,0.814,0,0.194,0
5142.37,18,3.18,0.822,0,0.294,0
2612.4,6,16.1,0.744,0,0.161,0
292.61,14,21.94,0.88,0,0.489,0
4328.67,16,11.06,0.497,0,0.332,0
851.28,23,0,0.749,0,0.245,0
320.89,7,14.6,0.859,0,0.18,0
2001.97,12,11.86,0.83,0,0.067,0
2648.58,7,12.28,0.883,0,0.073,0
1019.26,21,4.54,0.833,0,0.386,0
334.9,11,17.76,0.905,0,0.233,0
1363.27,1,6.36,0.92,0,0.371,0
1459.14,23,0,0.763,0,0.173,0
1567.49,6,0,0.552,0,0.418,0
17149.54,11,9.2,0.858,0,0.079,0
11178.97,7,12.65,0.737,0,0.613,0
602.58,3,3.07,0.8,1,0.324,0
664.09,2,0,0.96,0,0.377,0
3004.15,22,16.31,0.787,0,0.346,0
894.01,23,16.53,0.979,0,0.247,0
3676.74,2,4.69,0.813,0,0.217,0
371.99,0,1.15,0.928,0,0.749,1
10846.71,12,0,0.87,0,0.539,0
1291.04,10,14.32,0.771,1,0.195,0
800.02,12,0,0.949,0,0.347,0
1392.3,1,2.31,0.974,0,0.05,0
1933.8,21,0,0.672,0,0.122,0
3359.34,15,5.17,0.882,0,0.401,0
607.68,21,0,0.77,0,0.236,0
2139.77,10,1.61,0.93,0,0.227,0
7155.44,1,31.38,0.847,0,0.383,0
3668.62,3,0,0.803,0,0.283,0
6371.28,14,13.16,0.739,0,0.635,0
7768.48,11,21.88,0.713,0,0.094,0
2483.4,5,23.02,0.351,0,0.23,0
704.45,21,0,0.696,0,0.108,0
832.74,4,8.17,0.805,0,0.317,0
2154.38,22,16.56,0.805,0,0.37,0
1893.56,11,0,0.793,1,0.127,0
999.7,10,2.01,0.817,0,0.026,0
6541.59,17,5.86,0.743,0,0.361,0
376.42,18,0,0.93,0,0.386,0
1486.62,5,3.22,0.776,0,0.073,0
8872.05,19,9.14,0.765,0,0.167,0
837.98,1,29.72,0.454,0,0.331,1
905.92,21,26.78,0.766,0,0.09,0
979.01,9,25.39,0.917,0,0.317,0
823.67,13,16.43,0.842,0,0.272,0
691.42,9,18.61,0.892,0,0.313,0
4067.43,12,8.62,0.707,0,0.261,0
16462.93,19,0,0.813,1,0.587,1
6481.24,13,17.24,0.691,0,0.477,0
585.71,15,4.35,0.824,0,0.168,0
11742.7,20,7.84,0.788,0,0.039,0
602.07,19,10.09,0.831,0,0.661,0
1315.58,5,9.23,0.851,0,0.291,1
2266.37,1,18.43,0.804,0,0.13,0
1367.47,0,0,0.638,0,0.297,0
3034.87,16,7.45,0.898,0,0.158,0
476.27,8,0,0.873,0,0.274,0
1502.34,0,0,0.732,0,0.324,0
183.11,9,0,0.848,1,0.045,0
2284.79,13,31.51,0.605,0,0.341,0
1537.08,4,10.54,0.886,0,0.22,0
1249.01,14,1.29,0.976,0,0.162,0
2505.89,8,16.79,0.687,1,0.712,0
3942.88,4,0,0.661,0,0.338,0
4047.64,0,0,0.811,0,0.506,0
414.45,15,12.2,0.712,0,0.5,0
3747.74,22,22.65,0.741,0,0.074,0
702.82,18,26.2,0.851,0,0.124,0
3015.53,12,6.78,0.893,0,0.293,0
348.18,21,11.77,0.834,0,0.253,0
2170.21,2,30.86,0.866,0,0.104,0
1677.2,0,15.35,0.789,0,0.418,0
5323.59,14,0,0.484,0,0.301,0
1509.86,19,0,0.779,0,0.317,0
3271.9,18,19.6,0.89,0,0.444,0
2853.71,5,0,0.78,1,0.229,0
540.79,14,0,0.835,0,0.281,0
1183.38,4,24.25,0.778,0,0.359,0
1161.93,23,9.3,0.796,0,0.501,0
1714.89,15,20.44,0.967,0,0.526,0
2913.05,5,0,0.727,0,0.392,0
1575.35,6,0,0.84,0,0.319,0
3492.1,2,1.14,0.695,0,0.205,0
1678.4,10,0,0.802,0,0.037,0
3772.76,12,28.43,0.805,0,0.31,0
4885.68,0,14.34,0.706,0,0.224,0
531.48,18,7.42,0.801,0,0.216,0
6619.86,9,21.85,0.709,0,0.306,0
734.11,1,1.82,0.907,0,0.248,0
1929.85,17,33.75,0.838,0,0.528,0
501.46,2,0.09,0.883,0,0.378,0
1100.64,17,2.41,0.819,0,0.371,0
5489.55,14,11.97,0.77,0,0.067,0
1412.78,3,35.18,0.643,0,0.481,0
7418.57,9,0,0.747,0,0.38,0
16829.07,14,9.21,0.783,1,0.102,0
6094.41,19,41.69,0.756,0,0.429,0
2784.28,22,1.82,0.834,1,0.226,0
1695.98,20,17.73,0.794,0,0.328,0
1128.94,10,2.97,0.553,0,0.082,0
1625.64,12,27.26,0.887,0,0.022,0
8952.91,13,34.89,0.723,0,0.215,0
2283.25,20,11.63,0.689,0,0.442,0
948.77,4,0,0.745,0,0.274,0
5816.38,3,39.18,0.8,0,0.245,0
4571.84,1,9.08,0.692,0,0.196,0
12972.49,1,5.82,0.933,0,0.275,0
1459.67,21,32.37,0.778,0,0.155,0
1315.73,22,0,0.797,0,0.589,0
4399.53,18,7.49,0.848,0,0.104,0
359.87,19,0,0.808,1,0.378,0
3180.83,1,0,0.893,0,0.172,0
284.09,23,0,0.909,0,0.177,0
621.47,17,0,0.859,1,0.205,0
594.86,6,0,0.672,0,0.286,0
3000.6,16,0,0.766,1,0.114,0
2427.43,21,0,0.949,0,0.205,0
1352.68,23,6.04,0.86,0,0.225,0
3993.52,13,11.62,0.814,0,0.41,0
3796.13,9,2.7,0.855,0,0.366,0
443.87,20,11.86,0.903,0,0.478,0
2871.08,7,24.66,0.616,0,0.359,0
2141.87,2,31.27,0.942,0,0.376,0
1809.81,15,9.62,0.707,1,0.172,0
1585.93,16,0,0.881,0,0.568,0
5398.61,18,9.46,0.736,1,0.349,0
7655.04,4,0,0.919,0,0.346,0
1411.59,20,0.42,0.807,0,0.268,0
994.84,19,12.03,0.93,0,0.243,0
5379.61,13,50.73,0.902,0,0.276,0
2504.43,11,7.26,0.816,0,0.298,0
110.86,11,21.37,0.776,1,0.2,0
2423.59,12,23.21,0.633,0,0.355,0
2151.71,0,0,0.807,0,0.611,0
2261.04,17,28.89,0.732,0,0.127,0
388.19,23,7.48,0.846,0,0.224,0
10891.78,9,42.82,0.593,0,0.138,1
551.82,8,22.54,0.831,0,0.38,0
3024.01,17,10.3,0.846,0,0.242,0
1885.46,4,38.61,0.867,1,0.193,1
3369.51,20,44.32,0.885,0,0.101,0
2974.01,20,12.38,0.909,0,0.504,0
5419.08,14,2.96,0.845,0,0.219,0
2337.98,14,4.12,0.814,0,0.228,0
5170.25,8,8.35,0.885,0,0.06,0
654.14,2,5.83,0.816,1,0.223,0
41481.42,21,0,0.725,0,0.114,0
3204.85,21,1.59,0.825,0,0.057,0
614.68,15,0,0.861,0,0.241,0
1517.03,8,14.22,0.796,0,0.344,0
392.15,18,0,0.799,0,0.504,0
1267.61,20,0.18,0.804,0,0.231,0
4305.1,11,0,0.512,1,0.136,0
302.99,14,11.71,0.9,0,0.605,0
3103.55,16,11.71,0.745,0,0.427,0
1834.11,15,0,0.722,0,0.321,0
6617.57,17,12.41,0.669,0,0.253,0
11232.9,8,0,0.715,0,0.134,0
1256.36,14,0,0.7,0,0.318,0
2076.49,18,2.35,0.778,0,0.418,0
3523.61,15,0,0.798,0,0.16,0
1651.52,19,17.35,0.808,1,0.669,0
1764.9,2,13.59,0.54,0,0.199,0
4805.26,7,0,0.763,0,0.309,0
1001.69,8,16.97,0.821,0,0.359,0
320.18,14,0.01,0.923,0,0.159,0
680.82,16,18.3,0.764,0,0.561,0
3425.4,4,4.21,0.602,0,0.276,0
7177.74,19,29.09,0.634,0,0.325,0
1532.32,2,0,0.721,0,0.539,1
1187.69,15,15.85,0.711,0,0.044,0
1517.93,19,0,0.688,0,0.298,0
982.13,22,1.42,0.934,0,0.063,0
1556.98,0,0,0.472,1,0.427,1
1506.4,0,0,0.69,0,0.312,0
444.81,2,27.94,0.968,1,0.063,1
543.54,22,0,0.849,0,0.03,0
4366.41,13,15.79,0.66,0,0.556,0
2666.22,23,0,0.592,0,0.083,0
733.32,23,0,0.904,0,0.285,0
971.27,19,0,0.816,0,0.089,0
2424.98,22,7.79,0.876,0,0.356,0
5585.97,14,10.25,0.915,0,0.587,0
1150.76,4,17.32,0.901,0,0.171,0
5301.45,15,14.19,0.972,0,0.051,0
1863.33,13,5.11,0.888,0,0.326,0
524.67,7,0,0.354,0,0.277,0
2005.04,18,14.99,0.559,0,0.166,0
2551.56,22,12.72,0.742,0,0.404,0
4582.03,9,26.56,0.833,1,0.511,1
8511.33,12,9.39,0.908,0,0.41,0
4249.06,17,0,0.875,0,0.458,0
585.29,12,4.43,0.759,0,0.21,0
1123.83,7,0.76,0.664,0,0.371,0
16848.27,8,19.73,0.827,0,0.286,0
2925.55,19,6.63,0.752,1,0.325,0
1244.5,4,0,0.874,0,0.344,0
2658.6,3,5.26,0.722,0,0.541,0
1279.91,7,20.39,0.738,0,0.595,0
941.83,6,14.6,0.647,0,0.215,0
3015.72,10,0,0.928,1,0.242,0
418.32,6,0,0.9,0,0.447,0
3002.83,9,10.53,0.818,0,0.224,0
6185.54,19,0,0.796,1,0.237,0
1899.47,8,21.39,0.903,0,0.223,0
720.11,22,10.3,0.572,0,0.411,0
7814.78,13,0,0.442,0,0.289,0
1214.62,9,23.08,0.711,0,0.604,0
134.39,12,15.04,0.874,1,0.704,1
4608.23,2,3.55,0.715,0,0.359,0
1336.2,17,14.02,0.712,0,0.6,0
733.53,12,33.2,0.87,0,0.029,0
6029.4,11,7.07,0.94,1,0.395,0
1057.43,16,10.48,0.815,0,0.369,0
1951.74,5,0,0.955,0,0.052,0
830.6,12,21.65,0.759,1,0.364,0
1219.69,16,9.91,0.918,0,0.597,0
1919.84,12,9.57,0.959,0,0.822,0
4141.55,14,0,0.991,0,0.289,0
2918.76,1,3.99,0.759,0,0.244,0
661.39,19,5.08,0.703,0,0.05,0
2680.43,20,5.47,0.822,0,0.545,0
350.4,20,0,0.969,0,0.447,0
7815.56,16,0,0.292,0,0.134,0
1011.01,17,9.73,0.696,0,0.582,0
5881.79,11,18.5,0.742,0,0.257,1
1077.99,11,8.54,0.795,0,0.493,0
5390.02,14,2.75,0.893,0,0.236,0
6148.91,11,12.34,0.729,0,0.402,0
637.33,10,5.21,0.776,0,0.146,0
476.42,20,0,0.605,0,0.203,0
1804.27,1,0,0.693,0,0.054,0
144.15,8,15.38,0.648,1,0.172,0
2304.9,20,9.83,0.604,0,0.289,0
3277.08,18,7.82,0.703,0,0.287,0
6099.65,6,0,0.758,0,0.236,0
4603.91,18,10.4,0.762,1,0.204,0
1122.27,20,5.5,0.917,0,0.003,0
3604.65,11,11.62,0.837,0,0.144,0
5876.56,23,30.08,0.802,0,0.586,0
2572.43,14,18.32,0.852,1,0.171,0
3376.85,0,1.45,0.662,0,0.059,0
1127.01,3,0,0.64,0,0.453,1
1567.13,9,3.25,0.678,1,0.148,0
900.91,1,0,0.896,0,0.353,0
407.39,10,15.4,0.945,1,0.65,0
478.57,17,0,0.782,0,0.178,0
2071.27,14,35.15,0.939,0,0.266,1
504.45,21,0,0.761,0,0.471,0
7680.23,13,2.77,0.81,0,0.146,0
1116.92,18,27.99,0.772,0,0.195,0
2347.84,19,11.08,0.642,0,0.238,0
5146.94,0,12.06,0.663,0,0.338,0
6285.96,0,0,0.559,0,0.351,0
1108.0,22,21.11,0.852,0,0.353,0
951.09,19,17.57,0.683,0,0.389,0
2871.66,13,15.83,0.889,0,0.709,0
2680.11,1,3.7,0.467,0,0.325,0
790.33,0,0,0.921,0,0.223,0
2733.47,23,0,0.535,0,0.242,0
6056.62,2,27.97,0.933,0,0.325,0
4723.75,4,22.37,0.938,0,0.118,0
2221.01,17,15.93,0.614,0,0.17,0
1610.55,5,4.91,0.918,0,0.432,0
995.48,6,10.54,0.896,0,0.187,0
2184.01,6,17.5,0.775,0,0.276,0
248.21,2,0,0.689,0,0.162,0
2780.65,19,0,0.948,1,0.226,0
137.32,23,9.9,0.862,0,0.218,0
1366.15,18,11.17,0.861,0,0.345,0
1484.49,16,12.54,0.745,0,0.218,0
3699.48,0,20.21,0.913,0,0.247,1
6841.95,18,20.74,0.784,0,0.109,0
6093.13,16,0,0.732,1,0.184,0
788.1,23,4.86,0.769,0,0.261,0
1300.38,8,22.09,0.897,0,0.33,0
1378.5,16,17.17,0.731,0,0.005,0
4593.38,5,11.88,0.897,0,0.085,0
1284.5,3,0,0.5,0,0.311,0
1360.59,2,9.63,0.6,0,0.079,0
31558.61,19,0,0.681,0,0.043,0
3626.1,19,0,0.702,0,0.253,0
1131.28,3,19.0,0.61,0,0.336,0
1231.74,18,0,0.95,0,0.288,0
3129.75,14,3.11,0.72,0,0.645,0
1354.88,16,0,0.649,0,0.098,0
1916.22,21,8.33,0.911,0,0.058,0
4115.71,9,10.57,0.686,0,0.239,0
1507.39,19,0,0.762,0,0.516,0
1364.72,18,0,0.7,1,0.482,0
3998.55,9,23.8,0.962,0,0.479,0
4886.51,22,7.43,0.888,0,0.143,0
2143.03,17,29.27,0.933,0,0.451,0
255.56,10,0.65,0.928,0,0.509,0
13150.25,15,4.79,0.744,0,0.382,0
2265.7,8,0,0.764,1,0.311,0
1285.85,10,25.95,0.545,0,0.288,0
1208.39,1,8.15,0.757,0,0.066,0
217.04,0,6.99,0.777,0,0.242,0
3065.46,17,16.53,0.979,0,0.261,0
2755.34,2,15.28,0.686,1,0.337,1
1201.39,7,3.79,0.952,0,0.332,0
134.68,13,10.34,0.909,0,0.23,0
244.31,20,5.75,0.78,1,0.245,0
1038.9,16,0,0.937,0,0.13,0
1048.92,14,20.59,0.854,0,0.278,0
2867.6,19,0,0.797,1,0.048,0
1030.8,13,19.66,0.617,0,0.414,0
702.74,23,43.06,0.67,0,0.234,0
628.92,16,1.9,0.762,1,0.234,0
1481.48,21,4.24,0.946,0,0.462,0
989.43,10,9.62,0.67,0,0.422,0
1424.57,22,17.43,0.628,0,0.312,0
311.08,14,29.56,0.967,0,0.435,0
1532.63,23,0,0.916,0,0.223,0
2543.52,10,0,0.95,0,0.013,0
2128.76,21,12.58,0.887,0,0.211,0
1109.07,17,31.58,0.539,0,0.227,0
2503.72,7,16.17,0.659,0,0.442,0
9793.08,4,10.1,0.742,0,0.368,0
1329.48,21,5.81,0.472,0,0.243,0
4297.55,16,16.96,0.907,0,0.109,0
2023.84,10,0,0.96,0,0.34,0
4950.01,8,3.84,0.37,0,0.33,0
4164.46,4,7.71,0.851,0,0.507,0
806.48,4,4.64,0.903,0,0.402,0
2545.33,4,10.38,0.702,0,0.694,0
1042.38,4,0,0.561,0,0.348,0
3133.92,19,13.25,0.714,0,0.065,0
1546.1,23,0,0.897,0,0.243,0
1414.5,1,9.65,0.623,0,0.124,0
233.63,0,0,0.584,0,0.442,0
11435.05,0,4.18,0.931,0,0.4,0
4587.76,2,30.64,0.933,0,0.243,0
1069.17,13,14.22,0.966,0,0.299,0
1834.46,18,36.22,0.863,0,0.138,0
5486.38,1,0,0.809,0,0.056,0
3604.62,10,0,0.595,0,0.299,0
680.12,0,0,0.741,1,0.255,0
459.14,20,0,0.745,0,0.348,0
5691.95,1,14.92,0.831,0,0.302,0
423.31,6,16.05,0.713,0,0.29,0
2205.2,12,19.77,0.907,1,0.174,0
2806.84,3,19.87,0.932,0,0.239,0
309.6,13,0,0.839,0,0.484,0
672.7,9,16.28,0.899,0,0.281,0
1494.63,11,15.57,0.942,1,0.447,0
6812.28,18,11.52,0.663,0,0.362,0
985.62,15,18.62,0.875,0,0.166,0
618.31,6,22.92,0.935,0,0.391,0
2480.29,0,0,0.871,1,0.431,0
7995.39,14,1.2,0.738,0,0.303,0
4410.62,0,16.03,0.605,0,0.553,0
1628.32,12,0,0.632,0,0.394,0
1909.67,1,25.46,0.863,0,0.243,0
771.86,3,0,0.749,0,0.299,0
1077.98,8,26.13,0.968,0,0.152,0
2899.68,20,5.69,0.829,0,0.194,0
195.28,10,0,0.911,0,0.28,0
5647.18,3,3.95,0.879,0,0.196,0
3869.57,12,5.64,0.817,0,0.114,0
400.52,20,1.28,0.746,0,0.447,0
255.67,16,0,0.718,0,0.209,0
2362.65,3,12.2,0.664,0,0.071,0
865.27,8,17.65,0.831,0,0.247,0
6132.34,14,0,0.529,0,0.292,0
5722.97,18,0,0.868,0,0.199,0
1074.34,18,2.48,0.957,0,0.241,1
739.72,1,2.85,0.723,1,0.324,0
1561.68,4,5.29,0.858,0,0.246,0
1315.64,9,0,0.307,0,0.243,0
2604.66,0,0,0.732,0,0.654,0
997.03,4,28.08,0.674,0,0.157,0
578.57,9,0.74,0.552,1,0.409,0
2459.98,13,12.6,0.738,0,0.296,0
3473.79,5,47.73,0.634,0,0.072,0
150.53,9,8.47,0.922,0,0.073,0
2146.91,18,28.61,0.965,1,0.419,0
2071.22,6,7.12,0.996,0,0.398,0
1163.9,11,0,0.732,0,0.301,0
17507.7,15,0,0.736,0,0.137,0
2189.1,6,8.41,0.781,0,0.315,0
970.38,9,14.52,0.909,0,0.062,0
2492.23,9,3.95,0.766,0,0.3,0
5768.99,2,0,0.654,0,0.071,0
1259.26,14,16.81,0.949,0,0.206,0
3774.93,18,15.29,0.884,0,0.034,0
3629.34,20,0,0.598,0,0.234,0
4251.42,16,0,0.795,0,0.392,0
3194.59,12,34.33,0.976,0,0.173,0
9119.64,9,20.08,0.852,0,0.066,0
16354.86,23,0,0.981,0,0.53,0
1292.96,2,5.18,0.955,0,0.526,0
136.95,5,1.88,0.751,0,0.649,1
2005.89,7,10.42,0.834,1,0.406,0
1803.38,23,6.87,0.729,0,0.563,0
1153.88,8,0,0.652,0,0.457,0
1142.88,21,20.03,0.556,0,0.426,0
6139.31,20,35.31,0.878,0,0.154,0
236.7,9,1.61,0.714,0,0.547,0
404.0,23,0,0.82,0,0.675,0
7397.32,16,0,0.915,0,0.123,0
3005.15,15,17.33,0.966,0,0.511,0
9285.85,7,9.3,0.809,0,0.198,0
1495.85,0,0,0.818,0,0.328,0
608.56,1,13.87,0.773,0,0.386,0
327.69,0,0,0.866,0,0.145,0
27396.59,0,1.51,0.753,0,0.05,0
412.06,15,5.96,0.795,0,0.302,0
1061.11,0,22.38,0.806,1,0.346,1
3401.81,16,12.41,0.626,0,0.101,0
2318.39,12,8.32,0.9,0,0.461,0
2523.57,0,16.1,0.981,0,0.27,0
3875.98,12,13.7,0.925,0,0.209,0
1953.55,18,28.4,0.927,0,0.128,0
2690.22,21,45.56,0.728,0,0.334,0
854.78,12,0,0.656,0,0.355,0
583.51,11,17.58,0.857,0,0.241,0
1104.91,5,0,0.794,0,0.253,0
12437.44,16,5.98,0.699,0,0.245,0
2322.69,3,0,0.81,0,0.26,0
1064.21,10,27.92,0.672,1,0.072,0
360.18,7,0,0.728,1,0.411,0
939.75,16,0,0.769,1,0.294,0
1581.62,23,2.03,0.574,0,0.21,0
4527.31,15,6.62,0.808,0,0.101,0
